-0.03	266.31
0.12	284.39
0.04	21.58
0.04	26.00
-0.08	37.62
-0.12	63.26
0.04	88.16
-0.28	91.11
-0.04	199.36
-0.04	203.79
0.05	218.36
0.10	222.79
0.06	236.62
0.06	240.31
0.04	242.15
-0.05	42.26
0.04	60.15
-0.19	70.86
-0.10	86.36
-0.04	204.45
0.04	223.27
0.04	238.03
0.04	246.15
0.04	250.58
0.09	279.92
0.04	26.56
0.04	35.59
-0.06	38.91
-0.14	51.27
-0.06	74.69
-0.05	93.87
-0.04	100.70
-0.04	208.95
0.04	237.54
